reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOFF4WIO1gC360cZ4aHcl-LG8jHWSO8bT4O4XEeTxB9IEnTYy5ZXsg9PEpNQ8LWLuHnBau5LfyAIxg1J,Nanda;"Games,https://play-lh.googleusercontent.com/a-/AOh14GhQi3h8N4Ub6CXHZAXyCSjVUto-gMX4SiNOLEjW,""Game";ini;sangat;menyenangkan;saya;sudah;bermain;3;tahun;pada;awalnya;game;ini;sangat;bagus;ada;chat;globalnya;,;tapi;sekarang;chat;global;dihilangkan;,;tolong;supercell;kembalikan;chat;globalnya;,;biar;ramai;saya;mohon;"banget"",5,7,14.426.3,2022-03-06";17:34:13,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOGGTQ3DZ000RV3LhPzqJfDm9T3Ad-x3GRE84hROre_wBdu4HwQMrkZ8UcRXWQ1mId5eswX1euR-wj3V,Fadzli;"Lola,https://play-lh.googleusercontent.com/a-/AOh14Giy3scBD7pCik96Tqv2wVeAmUbRWcGUv2iyxlaD,""Perbaiki";!!;Tlonk;cari;lawan;yg;seimbang..;Juga;waktu;update;di;kondisi;kan;lebih;agak;cepat;","",2,0,14.426.4,2022-04-16";22:30:15,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOHY1cIWBbR-cqbMSxdsdfSfxlSlZiFglADHPdz6UGiT-XWh3mWJEMUnUgtrS6skAx9uJUCJ3E9asNyk,Reihan;Bagus,https://play-lh.googleusercontent.com/a/AATXAJypYH74hXR5knkJL5-Jv3JRW7Xxx672JjrzSgU=mo,Hallo;.Gamenya;bagus;tapi;mungkin;bisa;di;tambah;fitur;percakapan;pribadi;antara;teman.,4,0,14.426.3,2022-03-02;19:00:57,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gp:AOqpTOGNX94VNTlkhAY96xZuhcOrHoUPlS7ERa3uDXwCKlAmsDRKAECaWUfU8oacOPkHDQxZKWNkdc0yUNx8,Gavin,https://play-lh.googleusercontent.com/a-/AOh14GjCs4pwXj6qPLFNuqdbQ4pTB7suIaZQ3m65dFzaVA,""game";nya;seru;dan;bagus,;hanya;ada;satu;kekurangan;yaitu;pada;desa;malam;dimana;terkadang;mendapatkan;lawan;yang;tidak;"seimbang"",5,0,14.426.4,2022-04-02";10:44:54,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOFUsPL8g_Tz7CSA7d42Jdrp04fp8zCRFKlsc-diJD5UNC-99FAlpEE0TREbfMKhy2Q7muc_HEdk9NlV,FRIDAY;KILER;"098,https://play-lh.googleusercontent.com/a-/AOh14Gh8P9DB-gS7lwmSgi2gTmM0SL9-h9Qn3OsX_3jB,""Tolong";kalo;upgrade;di;desa;asal;di;kurangi;waktu;nya,;dan;kalo;lagi;war;jaringan;tiba2;ilang;masa;ngga;balik;lagi;dah;cuma;"itu"",3,0,14.426.4,2022-03-29";19:36:36,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOE1waScdjYicK7B0IzjdG0TWS93xSQWVRHK-j4bxKo1Yc92vdmOkgQzZ95_IbEp1XD0tE543d_m0PRL,Aya;"Teu,https://play-lh.googleusercontent.com/a/AATXAJyUGs-4-JE04yt3TJBe4Pr4ZeFAInNCg4xt98bOkw=mo,""game";ini;bagus;dan;selalu;menemani;di;saat;bt,;tapi;tolong;perbaiki;supaya;agak;mudah;mencari;sumber;daya;"nya"",5,0,14.426.1,2022-03-03";20:10:30,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOFPAVe8JbMKg_PhMCMgOwU5FAgkKzz9Zgu5VBBfPCgq6f9ivDiJggtTwVOkEUkepuGTDRdY-JWr48qK,S.A.H;Official,https://play-lh.googleusercontent.com/a-/AOh14Gjl5Ok_SK6qFckmYyPDS_7BF9K4fHTvLJ2FrRQIuQ,Akun;saya;dari;coc;baru;rilis;sampe;sekarang;aman;aman;aja;pas;adanya;supercell;id;akun;saya;malah;ilang;saya;nggak;pernah;padahal;masukan;akun;saya;ke;supercell;id;malah;tiba;tiba;ada;yang;masukinnya;coba;ada;fitur;melepas;supercell;id;tanpa;masuk;akunnya;gimana;mau;melepas;supercell;id;kalo;akun;ny;aja;udah;dikeluarkan;sama;orang;nya,1,1,14.426.3,2022-03-11;13:06:57,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOFQ45fKuPlPnWu3d_wYzqPXAup49DYe7WL0cS4B5_cURaWiRoMpG9I2G6BFg46z0PR0ugd3yW8x_CIY,192;078_;Dandi;pranata,https://play-lh.googleusercontent.com/a-/AOh14GgSya_kVS61XJIlNwRZt_bBty4h9LGLnjbyin9kQg,Dari;tahun;ke;tahun;permasalahan;nya;itu²;aja;selalu;minta;login;ulang;mau;war;atau;ngk;war;ngk;ad;niat;di;perbaiki;kayak;nya;ini;game,1,0,14.426.4,2022-04-09;23:34:01,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOHAceFMlEkwzZmMlN6ZuYX3mOqaL0anVd6sgUBV2ahZaJoes20_zB1sN3rPIZmF02yDN-H3QL5iAcDW,RIDHO;2008,https://play-lh.googleusercontent.com/a/AATXAJzY3fIC8dKN9NglAEUcftGt4BlMDcCqjD0LTHCc=mo,Game;nya;udah;bagus;tapi;lebih;bagus;lagi;kalo;bisa;nyumbang;sumberdaya;sama;durasi;upgrade;ny;di;kurangin,5,0,14.426.4,2022-04-03;13:52:03,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOG7bT8BhFqBAgGsGikIEY3wD61E7TNA8ZyO7hcGyC5i-ZH1a3RfdTPDT-YTHeFarfOQ9RWaY_avPDL5,M;Rizqi;Nur;"Rohman,https://play-lh.googleusercontent.com/a/AATXAJwvv2aQKtGX_FnGXMd_8l4bDzWRJ9h0AqcF_I8e=mo,""Game";ini;melatih;kesabaran;kita,;apalagi;game;ini;di;mainkan;di;waktu;bulan;puasa;apalagi;habis;sahur;sambil;war;perang;klan,;pokoknya;rasanya;itu;seru;banget.;Kalian;wajib;download;game;"ini."",5,0,14.426.4,2022-03-23";20:17:39,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gp:AOqpTOFL6fasfc4xRjPHKCIGuJ7KsAUFqhh_zVT9ANPTFHkV9OsLMHBbpM9goYFrEU1evn2tCGCxBZInEmh9,Natanael,https://play-lh.googleusercontent.com/a-/AOh14Gjj_cEUGflP0yWPzNdCEupu9occUxocFiNEwPrTXQ,""Gajelas";,;pas;mau;login;tiba;tiba;keluar;sendiri;Mulu;padahal;ram;gede;+;jaringan;lancar;,;dah;di;update;juga;"taik"",1,0,14.426.1,2022-03-23";07:13:40,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOEa4QIQrC0h4MEMN2jZ8y9OE86v4JTEvFtR1bYzG2t_l_JqSHpqIPyuTx0EvdcvzI5dYpdTDukQAecU,Ilyas;"Zain,https://play-lh.googleusercontent.com/a/AATXAJyq3j08piIbNwu_oQvvZ_GUzjj2gTil_lHTPRBu=mo,""Jujur";lumayan;bagus;sih;,;tapi;tolonglah;di;desa;malem;th;ku;aja;masi;lvl;5;lawan;dah;th8;Gk;ngotak;Mana;upgrade;nya;full;lagi;kan;ngeselin;udh;mau;3000;trophy;biar;bisa;beli;"tukang"",4,0,14.426.4,2022-04-16";16:48:44,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOFYE9njUH1F_RWzjWNzQiOPcegBIii4mNIxpsTvy6dof_Gae-IaOnioP9KSHUrHRbb1U6prlgGk3Wax,Iwan;"Ketombe,https://play-lh.googleusercontent.com/a-/AOh14Gh43GzCGBuJH8AfET9BKKMtQOxdJrpN5y9-q5cyiA,""tolong";min;saya;sangat;suka;sekali;game;ini,;akan;tetapi;knapa;setiap;kali;saya;mau;masuk;ke;gamenya;selalu;keluar;sendiri;kalo;di;ulang²;bisa;masuk;ke;gamenya;tetapi;lama;sedikit;force;close;lagi;min;minta;tolong;min;kasih;solusinya.;padhal;penyimpanan;nya;masih;banyak;"🙏🙏🙏"",4,9,14.211.16,2022-01-01";18:12:57,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gp:AOqpTOErd_YK5jeO8awYZESeYMr99NMnuRXOoxDyp8v-t4hDDy76ZkdejtqR6yPpQe8m0ZN-jJlQ2jWbDA9w,RiiiL07,https://play-lh.googleusercontent.com/a-/AOh14GgUeHTUErtS6co3AUoYlzwCZ5K33vzg_PkyXoEl,""Kenapa";ya;saya;klau;mau;login;ke;COC;sering;keluar;sediri,sering;banget;kek;gitu,apalagi;pas;waktu;mau;serang;war,waktu;bisa;login;war;nya;sudah;kelar.Mohon;Supercell;diperbaiki,untuk;selebihnya;sudah;baik.;Salam;"Clasher"",4,8,14.211.13,2021-12-09";21:08:59,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gp:AOqpTOHcQ_ft7HEXM26mCkYvZkv0AsbbxrETY8UOiMiXRIIlmqZoVhnaGioCethslmZUbzEgJbtS3JwYLPZz,Yazit,https://play-lh.googleusercontent.com/a-/AOh14Ghuw942Yjythx5i4LN3xUi-CCPurTnPwdIx82fnng,""Gimna";ini;perang;liga;lawannya;ga;sepadan,;th;4;suruh;ngelawan;th;9;tolong;kalau;ngacak;pakai;logika,,,;untung;tak;kasih;bintang;1;kalau;bisa;ane;kasih;bintang;"seperempat"",1,1,14.426.3,2022-03-08";17:53:13,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOFNulKCM1ipR_EsqNhUcMqGjcnhmK5271ZV12kQXf1s6XqZiPvez5oY_YFZ3uBLLKKvu7S1zuJuugXh,Rizki;"Sad:,https://play-lh.googleusercontent.com/a/AATXAJyb1rMkK9jVFUoMCIVEkeDsYlGBYznVLzeSHv9X=mo,""Game";nya;udh;bagus,;tapi;tolong;lah;pihak;coc;masa;nyerang;dapet;trofinya;sedikit;tapi;kalo;kalah;tropi;nya;kurang;nya;banyak;banget;kan;gk;"imbang"",4,1,14.426.1,2022-03-03";15:11:03,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gp:AOqpTOHByURHa2Wi9q7yPHqj6JULlDUYSWIjPcaeb2gnP5uNZd_aetO5-_HcCMGNJExGNL9_v7JbOjvGs1xZ,Ndar,https://play-lh.googleusercontent.com/a-/AOh14GhWKkkTROHBF7hTipved4vynarZPzsjm3xPZa3R8A,""Game";asw,kenapa;ga;bisa;login;lagi;pakek;google;anjj;ketimpa;akun;supercell;tapi;belum;daftar;ke;akun;supercell,malah;ga;bisa;login;lagi;game;sepi;malah;dibikin;ribet;"anjjjjjjjjjjj"",1,1,14.426.4,2022-03-20";16:14:48,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOGtCEdjahzZ1cn0YTUnzzKlICl6HzJgBh1t6HnRsHEwY4RKK6XPJ5Zayg8uy69xpzrzn7sRbBBifJwv,Jima;"Gaming,https://play-lh.googleusercontent.com/a-/AOh14GjVd0mULPFdphSKnv0kfL0KE1QQ2ALvYR0Z9ksg,""Dari";dulu;sampai;sekarang;gak;pernah;bosen;main;Clash;Of;Clasn,;walaupun;berkali;kali;ganti;akun,;Pokonya;keren;dan;"Mantap👏👏👏"",5,0,14.426.1,2022-02-26";07:28:26,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOF9ljnGH-xn2bADQncf8QsNxq-QdUxMkPLfkP5PBKs4E20ZiHYLkiZqBohFm45Tsm_bALsbVm1tIiZy,Devanda;Pri;"pambudi,https://play-lh.googleusercontent.com/a-/AOh14GhdbbuaD5iKVb0R0uqGlxBBAAybtPUx25GCwZRt,""Saran";min;waktu;mengupgrade;terlalu;lama;masa;mengupgrade;itu;sampai;14;hari;lebih;tolong;lah;itu;di;kurangin,;itu;yang;membuat;bermain;coc;tidak;"seruuu"",3,1,14.426.1,2022-02-17";13:14:08,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gp:AOqpTOHfUkWBxZCHmrilcGCNWtsrM0BUrWPH47PeVWf3JUomhY73z1S2zzMXSGLZXMZNF5X0gYMb78MRUBRk,Sam24,https://play-lh.googleusercontent.com/a-/AOh14GiYYzr_UCORw40v5g0_cRycwoCgtd5VZ5Di4g6TLw,""Hadeh";super;Cell;gw;th;9;dikasihnya;th;10;max;th;11;max;gimana;mau;naik;trophy!?;Giliran;musuh;nyerang;gw;trophy;gw;turun;30;gw;nyerang;dikasih;musuh;yg;ga;logis;hadeh;SUPER;CELL;PUNYA;"OTAK!?"",1,1,14.426.3,2022-02-28";11:38:23,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOGAIwpKEMP5_eO_PtEHuMqQyFGsjYdovO0pweg72DVRcEnWyGtCOtQl5-U-_ma5aa4X9G0PbS6p0vOZ,Diky;"Prayuda,https://play-lh.googleusercontent.com/a-/AOh14GirC3jGeSRJL8B2s4-XFyNvRVq4YOUOp4KLsfdU,""bug";ketika;membeli;tiket;emas;musim;dan;saya;sudh;bayar;tapi;tiket;emasn;musim;nya;belum;bisa;di;buka;Tolong;di;urus;masalah;saya;yang;saya;alami;nih;agar;"teman""""";yang;main;coc;tidak;terulang;"lagi"",3,0,14.426.1,2022-02-21";00:56:59,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOGSaQimzh4T_b6wLcgpZi-bMacjR5le8CcqqHZ5QAfzP97bz2aWa7VveMkV6VuNX0zG7iBvPPl_SiCU,Sutak;Kedrek,https://play-lh.googleusercontent.com/a/AATXAJzK4nhkUjgzhr1H5bCEnuoMry-1aGNi8IlpJLI7=mo,Boss;pemilik;game;COC;saya;cuma;mau;beri;saran;kalau;game;nya;pengen;rame;didunia...tolong;lah;kasih;hadiah;sungguhan;pasti;rame;yang;maen..minimal;sepeda;lah.oc;trima;kasih,1,3,14.426.3,2022-03-08;02:59:38,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOEe82Hks_aRlzzN0uTgP1nEtMRjQ_Wn0GSiD-6NgLPdOee9588gTWwASe9JYSp6g9AY4EPpABeqY0Hh,Gugle;"Id,https://play-lh.googleusercontent.com/a/AATXAJzuk8xlsLWTGkr7nrtlUe358-T-ujBtHDsicvj_=mo,""Supercell,tolong";ya;,untuk;kebijakannya;,agak;semua;player;bisa;main,mau;handphone;ram;besar;ataupun;kecil,kasian;player;yg;gak;bisa;main,padahal;mereka,juga;saya;sangat;senang;game;ini,;tolong;dong;Supercell;,;buatlah;aplikasi;coc;bisa;dimainkan;di;handphone;ram;kecil,sebelumnya;bisa,semenjak;ada;update;kenapa;jadi;gak;bisa,;Tolong;ya;🙏,;trimakasih;"🙂"",4,112,14.211.13,2021-12-12";09:53:03,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOEBOhafwH4q0GyQ0x3bqsCW8-_iKyOofEUZr2An8YaQcRfZuND6neYxmEY2_P3v_xrZ1QAE-ID3LeTl,Piter;Simbolon,https://play-lh.googleusercontent.com/a/AATXAJz3lyG7JJDiCy3CCkEglgzyQ__wzTlm693T-fPO=mo,Terkhusus;Untuk;Om;supercell...;Tolong;Desa;malam;nya..;Di;upgrade;lagi..;Biar;tambah;seru...,5,0,14.426.4,2022-03-20;21:21:37,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOF-qC-KJZ12k7fO0lilStaNnpWihMCnwfcksBKGp7SfYurxE3nPxc6VEEUQbxeU4IXdIVOMrcNsIILm,R;"CH,https://play-lh.googleusercontent.com/a-/AOh14Gj6HiO-ijOIY9ORCibfO1ME9xYJftd2QK61dgDP,""Game";sudah;sangat;bagus,tinggal;menambahkan;event²;yang;baru;saja;agar;tidak;bosan;dengan;event²;yang;sudah;"ada."",5,0,14.426.4,2022-04-23";01:28:09,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOH_-hbNWH-H1G1i8FI1XTw69kaCZEnf4wkDfsUc0ZI9JGAG4pLg9g3s4EpUirmJyoS7Z1tMzANrHuyX,Sabri;Saragih,https://play-lh.googleusercontent.com/a-/AOh14Gjb02WRUMHQn9l8BBYCyPaWFHa0OnYLLgXFd-23,Kabanyakan;maintence;padahal;saya;mau;upgrade;yg;lain;karena;dah;siap;yg;sebelumnya;biar;hemat;waktu;malah;maintence;gw;gak;peduli;event;event;Lu;gw;cuma;mau;main.,1,1,14.426.3,2022-02-28;18:57:39,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOH_vvY2S08_tAxssv-GfkNuNHGyOjYvq-VGVUb0JpfcnYOBAc4VroCnwBosqEcQG53e4YTk4xrObMmd,Rehan;Ulfa,https://play-lh.googleusercontent.com/a-/AOh14Gini0X3EBDa9gaacHQZPH31MeI5O-h81_zrI4rQ3w,Tolong;untuk;supercell;memperbaiki;fitur;reques/donasi;sering;sekali;tidak;tampil;dan;mengakibatkan;ketidak;nyamanan;anggota;dalam;klen;sehingga;cacian;makian;terhadap;anggota;yg;komplen;karna;reques;nya;tdk;terisi;karna;tdk;mau;tampil;diperangkat;pengguna.;Dan;bahkan;terjadi;cukup;lama;sya;pun;mengalami;hal;yg;sama;seperti;mereka;reques/donasi;sya;tdk;bisa;terlihat;diperangkat;kawan2;mabar;sehingga;reques;tdak;terisi..;tolong;diperbaiki;aplikasinya;karna;ini;mengakobatkan;pengemar;game;brkuran,1,1,14.211.16,2022-01-09;09:36:21,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOG3LvvuajS8H2uP3Dv48oZK-vribMcu8hJGwh4i-GFzCURxnZa4tELOgNSp2sX5WD1ZeXFNxK6MB0Xl,warsito;nurhadi,https://play-lh.googleusercontent.com/a-/AOh14GgcaQPaPK6wsJZ62ZcTpT28CtX1HHG6mGaqKZC7H8Q,Game;coc;ini;makin;lemot;jalannya;sendat2;di;xiomi;ram;2Gb...;Semakin;update;semakin;berat;beban;di;ram;2Gb;Ayo;lah;pihak;pihak;game;dan;penyedia;layanan;ringankan;kembali;jangan;berlebih;merampok;.....;Nya....,5,0,14.426.1,2022-02-17;03:15:41,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOEHrXzXuFy67TWRJZqQ9stmheMlo_Zj6gnWp0M6tw0-azk9vdaXXjcd74x-zDqIne1bU2cCiyIvJPKJ,Radian;"Saputra,https://play-lh.googleusercontent.com/a-/AOh14GgC8ZWOsgESg12-dZD6tQTEAek2ZuMEOJ4VaRnl,""Kok";tropi;musuh;tambah;kecil.;saya;th;6;musuh;yang;th;besar²;trofi;nya;pada;besar;sedangkan;musuh;nya;th;6;trofi;nya;5;8';6;"???"",4,1,14.426.3,2022-02-26";22:45:42,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOHhgIn8hoetvhb56MupKiJLvHwGoijO5sy13tbeJgiEta1eXVp24pfogS34wRr527PPAWr52VltT4dH,firman;syah,https://play-lh.googleusercontent.com/a-/AOh14GiiORT2FvOHIJ5J4af7cTWTIZokZ__KYuqZ192O,Ini;untuk;devoloper;saya;maen;di;hp;vivo;y91c;kenapa;keluar;terus;mohon;di;perbaiki;bug;nya;nanti;saya;kasih;bintang;5,1,0,14.426.3,2022-04-03;05:39:54,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOHWDDZ6PYwFoKHtOfjb0plj8VQ0e12mLldvhojr8LYSELuv_IoVNu-76S9lARRdDVzm3WJmbQHhJOw7,Febi;Irawan,https://play-lh.googleusercontent.com/a/AATXAJwCe-w-LML6YgRFj4rkoUNwyW4qY160iuzPplml=mo,Aku;user;lama;yg;on;lg.;Banyak;perubahan;yg;bagus;tapi;sayang;global;dihapus;jd;susah;buat;cari;klan;mohon;diperbarui.🙏,3,0,14.426.1,2022-02-17;22:02:27,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOGrQFeVOpBzavIVHgSNFFeiIX6bD1iIlYdGIiZMH4yRpG3MJnjCwmHwjohXFOX8nwrVxAYBMXl7dZwo,Idham;Safaat,https://play-lh.googleusercontent.com/a/AATXAJwl6eosdyd_aqo3-Mk5MG0rNnnPncL12eky9g1Q=mo,Saya;uninstall;aplikasi;ini;karena.dimana;saya;masih;TH8;tapi;lawannya;semua;sudah;TH;9;gimana;mau;nyerang.;Tolong;diperbaiki;kont0l🗿,1,0,14.426.3,2022-03-12;23:10:41,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOEpBfloNPdamd1vrNteaJhLFn8dxkGh0cm78fXl92hOH9pyIzZhFxQUkc4mTilHhgXVMlmroz75WY1j,Putra;Adam;Ramadhan;"Anwar,https://play-lh.googleusercontent.com/a/AATXAJx9mZ0znZ7PcTperUJjkzgsPR9xV6KuVh2_wk42lQ=mo,""Game";ini;sangat;bagus,saya;suka;game;ini;dari;semua;aspek;bagus,buat;kalian;yang;mau;coba;game;ini;jangan;ragu;ragu;download;sekarang;dan;"mainkan!"",5,0,14.426.4,2022-03-27";17:57:45,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOHkBX3h6q93SBma0hD8Ns1JwzTCWxvZj4HGXQaxKHm06Z8N3YrJ0yJHNvy_FIlRVq6I8lEvYfMyPCAU,M;Habib;Alfarisi,https://play-lh.googleusercontent.com/a/AATXAJwvtgoTgxap9WeMf0XpFZmAiNV8My9cXSSDkM41=mo,masih;kurang;sih;ini;game;lag;dikit;relog;apalagi;pas;lagi;nyerang;yang;tadinya;rata;jadi;gak;dapet;bintang;padahal;lag;dikit;doang,1,0,14.426.4,2022-04-11;14:06:10,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOF7Csj8En_hmYYsld498DZYI-dABrOfFzersaQU6Ertw_xnsESRZQQmS9w7kTIg_hmesgfkQsl6V8p9,Rifat;"Asyari,https://play-lh.googleusercontent.com/a/AATXAJyHyj0Hj9_htO2doI3NfpODZJpLnFO4ujyh0_6y=mo,""Game";yang;keren;game;jadul;yang;mengingat;ku;jaman;dulu,;kalo;"diingat""""";lagi;jadi;"kangen😊"",5,0,14.426.4,2022-04-24";18:25:38,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOFT2GcWHdt_josjRKcZwIoFafImCJFC4A3F5WGRj3E8K3Wl89sSDyfEPxdRuPPOG9jd6tZ5PiwC7LPG,Vino;Natalius,https://play-lh.googleusercontent.com/a/AATXAJz5TgX_NIURPxM93Ph1XcrpHTlvvxOqWHDlv7aS=mo,Naga;kek;ga;guna;th;depan;mata;nyerang;kesamping;kasih;guna;dikit;lah;sama;raja;barbarian;ngancurin;th;lambat;30;detik;kasih;hancur;th;7;aja;ga;bisa;kalo;nanti;update;yang;guna;dikit;lah;biar;naga;nya;pintar,1,0,14.426.4,2022-03-30;06:07:43,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOEJqyKpoJ2EEo-XEcBAnGRdF2d3JgF9SuVDoc7TKqvGkqr9Iu57_3Aert5EipZYTRtALT9dD0gZwHTn,Pokerti;Wahyu,https://play-lh.googleusercontent.com/a/AATXAJw_-6qEirQPISdgoAjNpniqXHQ2CQFzf0aMj-cu=mo,Saran;untk;developer;Kalo;bisa;laboratorium;itu;di;bagi;menjadi;2;1;untuk;pasukan2;saja;1;nya;lagi;khusus;untuk;mantranya;Agar;upgrade;nya;tidak;terlalu;lama,5,1,14.426.3,2022-03-02;13:08:43,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
